customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store
821,2017-12-22,1309,4,2017-12-25,2017-12-24,Marcelene,Baldwin Bikes
444,2017-12-24,1310,4,2017-12-25,2017-12-26,Genna,Santa Cruz Bikes
1021,2017-12-24,1311,4,2017-12-26,2017-12-27,Marcelene,Baldwin Bikes
311,2017-12-25,1312,4,2017-12-28,2017-12-26,Genna,Santa Cruz Bikes
1294,2017-12-25,1313,4,2017-12-27,2017-12-27,Genna,Santa Cruz Bikes
1027,2017-12-25,1314,4,2017-12-26,2017-12-28,Venita,Baldwin Bikes
931,2017-12-25,1315,4,2017-12-27,2017-12-28,Layla,Rowlett Bikes
846,2017-12-26,1316,4,2017-12-29,2017-12-27,Genna,Santa Cruz Bikes
418,2017-12-27,1317,4,2017-12-28,2017-12-29,Genna,Santa Cruz Bikes
75,2017-12-27,1318,4,2017-12-30,2017-12-29,Marcelene,Baldwin Bikes
604,2017-12-27,1319,4,2017-12-30,2017-12-30,Marcelene,Baldwin Bikes
244,2017-12-28,1320,4,2017-12-30,2017-12-29,Genna,Santa Cruz Bikes
217,2017-12-30,1321,4,2017-12-31,2017-12-31,Genna,Santa Cruz Bikes
39,2017-12-31,1322,4,2018-01-03,2018-01-02,Venita,Baldwin Bikes
273,2017-12-31,1323,4,2018-01-01,2018-01-01,Marcelene,Baldwin Bikes
862,2018-01-01,1324,4,2018-01-04,2018-01-03,Marcelene,Baldwin Bikes
68,2018-01-01,1325,4,2018-01-02,2018-01-03,Kali,Rowlett Bikes
567,2018-01-01,1326,4,2018-01-03,2018-01-02,Layla,Rowlett Bikes
1026,2018-01-02,1327,4,2018-01-03,2018-01-05,Marcelene,Baldwin Bikes
1083,2018-01-02,1328,4,2018-01-03,2018-01-03,Marcelene,Baldwin Bikes
443,2018-01-04,1329,4,2018-01-05,2018-01-06,Genna,Santa Cruz Bikes
761,2018-01-04,1330,4,2018-01-05,2018-01-07,Venita,Baldwin Bikes
1122,2018-01-05,1331,4,2018-01-06,2018-01-08,Marcelene,Baldwin Bikes
256,2018-01-06,1332,4,2018-01-07,2018-01-09,Venita,Baldwin Bikes
203,2018-01-06,1333,4,2018-01-07,2018-01-07,Kali,Rowlett Bikes
425,2018-01-07,1334,4,2018-01-09,2018-01-10,Marcelene,Baldwin Bikes
955,2018-01-07,1335,4,2018-01-08,2018-01-08,Venita,Baldwin Bikes
904,2018-01-09,1336,4,2018-01-10,2018-01-12,Mireya,Santa Cruz Bikes
970,2018-01-09,1337,4,2018-01-12,2018-01-12,Venita,Baldwin Bikes
905,2018-01-10,1338,4,2018-01-11,2018-01-13,Marcelene,Baldwin Bikes
580,2018-01-11,1339,4,2018-01-14,2018-01-13,Genna,Santa Cruz Bikes
1066,2018-01-12,1340,4,2018-01-13,2018-01-13,Genna,Santa Cruz Bikes
1258,2018-01-12,1341,4,2018-01-13,2018-01-14,Venita,Baldwin Bikes
1393,2018-01-12,1342,4,2018-01-13,2018-01-15,Venita,Baldwin Bikes
594,2018-01-13,1343,4,2018-01-15,2018-01-14,Marcelene,Baldwin Bikes
916,2018-01-13,1344,4,2018-01-16,2018-01-15,Marcelene,Baldwin Bikes
1037,2018-01-14,1345,4,2018-01-15,2018-01-15,Marcelene,Baldwin Bikes
136,2018-01-14,1346,4,2018-01-15,2018-01-15,Kali,Rowlett Bikes
247,2018-01-15,1347,4,2018-01-18,2018-01-18,Mireya,Santa Cruz Bikes
1214,2018-01-15,1348,4,2018-01-17,2018-01-17,Mireya,Santa Cruz Bikes
464,2018-01-15,1349,4,2018-01-17,2018-01-16,Marcelene,Baldwin Bikes
637,2018-01-15,1350,4,2018-01-18,2018-01-17,Venita,Baldwin Bikes
1016,2018-01-16,1351,4,2018-01-19,2018-01-19,Venita,Baldwin Bikes
1433,2018-01-16,1352,4,2018-01-18,2018-01-18,Marcelene,Baldwin Bikes
502,2018-01-17,1353,4,2018-01-19,2018-01-18,Marcelene,Baldwin Bikes
476,2018-01-19,1354,4,2018-01-20,2018-01-21,Genna,Santa Cruz Bikes
1010,2018-01-19,1355,4,2018-01-21,2018-01-20,Venita,Baldwin Bikes
1161,2018-01-19,1356,4,2018-01-21,2018-01-22,Marcelene,Baldwin Bikes
440,2018-01-20,1357,4,2018-01-23,2018-01-21,Marcelene,Baldwin Bikes
253,2018-01-21,1358,4,2018-01-23,2018-01-24,Mireya,Santa Cruz Bikes
1008,2018-01-21,1359,4,2018-01-22,2018-01-22,Layla,Rowlett Bikes
71,2018-01-22,1360,4,2018-01-25,2018-01-24,Marcelene,Baldwin Bikes
1084,2018-01-22,1361,4,2018-01-24,2018-01-23,Venita,Baldwin Bikes
310,2018-01-23,1362,4,2018-01-24,2018-01-25,Marcelene,Baldwin Bikes
860,2018-01-24,1363,4,2018-01-25,2018-01-25,Marcelene,Baldwin Bikes
122,2018-01-25,1364,4,2018-01-28,2018-01-28,Marcelene,Baldwin Bikes
689,2018-01-25,1365,4,2018-01-28,2018-01-27,Venita,Baldwin Bikes
1441,2018-01-26,1366,4,2018-01-27,2018-01-28,Marcelene,Baldwin Bikes
1118,2018-01-27,1367,4,2018-01-28,2018-01-28,Genna,Santa Cruz Bikes
765,2018-01-27,1368,4,2018-01-28,2018-01-29,Marcelene,Baldwin Bikes
92,2018-01-28,1369,4,2018-01-30,2018-01-30,Marcelene,Baldwin Bikes
115,2018-01-28,1370,4,2018-01-29,2018-01-29,Venita,Baldwin Bikes
937,2018-01-29,1371,4,2018-01-30,2018-02-01,Venita,Baldwin Bikes
1013,2018-01-29,1372,4,2018-02-01,2018-01-30,Marcelene,Baldwin Bikes
427,2018-01-29,1373,4,2018-01-31,2018-01-31,Layla,Rowlett Bikes
1330,2018-01-30,1374,4,2018-02-01,2018-02-01,Genna,Santa Cruz Bikes
312,2018-01-30,1375,4,2018-02-01,2018-02-01,Kali,Rowlett Bikes
1186,2018-02-01,1376,4,2018-02-02,2018-02-03,Mireya,Santa Cruz Bikes
1007,2018-02-01,1377,4,2018-02-03,2018-02-03,Venita,Baldwin Bikes
983,2018-02-02,1378,4,2018-02-05,2018-02-04,Mireya,Santa Cruz Bikes
1256,2018-02-02,1379,4,2018-02-05,2018-02-05,Marcelene,Baldwin Bikes
818,2018-02-05,1380,4,2018-02-08,2018-02-08,Genna,Santa Cruz Bikes
680,2018-02-05,1381,4,2018-02-06,2018-02-08,Venita,Baldwin Bikes
1303,2018-02-06,1382,4,2018-02-09,2018-02-08,Marcelene,Baldwin Bikes
488,2018-02-07,1383,4,2018-02-08,2018-02-08,Genna,Santa Cruz Bikes
1126,2018-02-08,1384,4,2018-02-10,2018-02-09,Venita,Baldwin Bikes
866,2018-02-08,1385,4,2018-02-11,2018-02-09,Layla,Rowlett Bikes
1254,2018-02-09,1386,4,2018-02-10,2018-02-11,Mireya,Santa Cruz Bikes
11,2018-02-09,1387,4,2018-02-11,2018-02-11,Venita,Baldwin Bikes
323,2018-02-09,1388,4,2018-02-12,2018-02-12,Venita,Baldwin Bikes
491,2018-02-11,1389,4,2018-02-12,2018-02-14,Venita,Baldwin Bikes
63,2018-02-12,1390,4,2018-02-13,2018-02-13,Venita,Baldwin Bikes
914,2018-02-13,1391,4,2018-02-14,2018-02-14,Venita,Baldwin Bikes
1187,2018-02-13,1392,4,2018-02-14,2018-02-14,Marcelene,Baldwin Bikes
547,2018-02-14,1393,4,2018-02-15,2018-02-15,Venita,Baldwin Bikes
906,2018-02-14,1394,4,2018-02-16,2018-02-16,Kali,Rowlett Bikes
1052,2018-02-15,1395,4,2018-02-18,2018-02-16,Genna,Santa Cruz Bikes
856,2018-02-15,1396,4,2018-02-18,2018-02-16,Venita,Baldwin Bikes
920,2018-02-15,1397,4,2018-02-17,2018-02-16,Marcelene,Baldwin Bikes
1383,2018-02-16,1398,4,2018-02-19,2018-02-19,Genna,Santa Cruz Bikes
146,2018-02-16,1399,4,2018-02-18,2018-02-18,Marcelene,Baldwin Bikes
987,2018-02-17,1400,4,2018-02-18,2018-02-18,Marcelene,Baldwin Bikes
15,2018-02-18,1401,4,2018-02-19,2018-02-20,Venita,Baldwin Bikes
1171,2018-02-19,1402,4,2018-02-21,2018-02-21,Marcelene,Baldwin Bikes
452,2018-02-21,1403,4,2018-02-22,2018-02-22,Venita,Baldwin Bikes
1240,2018-02-23,1404,4,2018-02-26,2018-02-24,Genna,Santa Cruz Bikes
100,2018-02-25,1405,4,2018-02-28,2018-02-27,Marcelene,Baldwin Bikes
1053,2018-02-25,1406,4,2018-02-27,2018-02-27,Venita,Baldwin Bikes
18,2018-02-26,1407,3,2018-02-26,,Marcelene,Baldwin Bikes
1172,2018-02-26,1408,4,2018-02-27,2018-03-01,Marcelene,Baldwin Bikes
21,2018-02-26,1409,4,2018-02-28,2018-02-28,Kali,Rowlett Bikes
1005,2018-02-27,1410,4,2018-02-28,2018-02-28,Venita,Baldwin Bikes
109,2018-03-01,1411,4,2018-03-02,2018-03-02,Mireya,Santa Cruz Bikes
1043,2018-03-01,1412,4,2018-03-02,2018-03-04,Venita,Baldwin Bikes
56,2018-03-01,1413,4,2018-03-03,2018-03-04,Kali,Rowlett Bikes
293,2018-03-03,1414,4,2018-03-05,2018-03-06,Venita,Baldwin Bikes
839,2018-03-03,1415,4,2018-03-04,2018-03-05,Venita,Baldwin Bikes
566,2018-03-03,1416,4,2018-03-04,2018-03-06,Kali,Rowlett Bikes
300,2018-03-04,1417,4,2018-03-06,2018-03-07,Mireya,Santa Cruz Bikes
364,2018-03-04,1418,4,2018-03-05,2018-03-07,Marcelene,Baldwin Bikes
474,2018-03-04,1419,4,2018-03-07,2018-03-07,Marcelene,Baldwin Bikes
838,2018-03-04,1420,4,2018-03-05,2018-03-07,Venita,Baldwin Bikes
1176,2018-03-05,1421,4,2018-03-07,2018-03-07,Venita,Baldwin Bikes
599,2018-03-05,1422,4,2018-03-06,2018-03-08,Kali,Rowlett Bikes
1231,2018-03-06,1423,4,2018-03-07,2018-03-07,Mireya,Santa Cruz Bikes
1445,2018-03-07,1424,4,2018-03-10,2018-03-10,Mireya,Santa Cruz Bikes
126,2018-03-07,1425,4,2018-03-09,2018-03-09,Marcelene,Baldwin Bikes
938,2018-03-07,1426,4,2018-03-08,2018-03-10,Marcelene,Baldwin Bikes
999,2018-03-07,1427,4,2018-03-08,2018-03-08,Marcelene,Baldwin Bikes
195,2018-03-08,1428,4,2018-03-10,2018-03-11,Venita,Baldwin Bikes
1116,2018-03-08,1429,4,2018-03-09,2018-03-09,Marcelene,Baldwin Bikes
1239,2018-03-10,1430,4,2018-03-13,2018-03-11,Venita,Baldwin Bikes
308,2018-03-11,1431,4,2018-03-12,2018-03-14,Marcelene,Baldwin Bikes
483,2018-03-11,1432,4,2018-03-12,2018-03-14,Marcelene,Baldwin Bikes
1142,2018-03-11,1433,4,2018-03-13,2018-03-12,Venita,Baldwin Bikes
595,2018-03-14,1434,4,2018-03-16,2018-03-16,Marcelene,Baldwin Bikes
744,2018-03-14,1435,4,2018-03-15,2018-03-16,Marcelene,Baldwin Bikes
1044,2018-03-14,1436,4,2018-03-17,2018-03-16,Marcelene,Baldwin Bikes
518,2018-03-15,1437,4,2018-03-16,2018-03-16,Mireya,Santa Cruz Bikes
263,2018-03-15,1438,4,2018-03-17,2018-03-16,Marcelene,Baldwin Bikes
463,2018-03-15,1439,4,2018-03-16,2018-03-17,Venita,Baldwin Bikes
859,2018-03-15,1440,4,2018-03-18,2018-03-16,Kali,Rowlett Bikes
982,2018-03-15,1441,4,2018-03-16,2018-03-18,Kali,Rowlett Bikes
478,2018-03-16,1442,4,2018-03-17,2018-03-17,Venita,Baldwin Bikes
972,2018-03-16,1443,4,2018-03-17,2018-03-17,Venita,Baldwin Bikes
1154,2018-03-16,1444,4,2018-03-17,2018-03-19,Marcelene,Baldwin Bikes
515,2018-03-17,1445,4,2018-03-18,2018-03-20,Venita,Baldwin Bikes
820,2018-03-17,1446,4,2018-03-18,2018-03-18,Marcelene,Baldwin Bikes
1419,2018-03-18,1447,4,2018-03-20,2018-03-20,Genna,Santa Cruz Bikes
228,2018-03-18,1448,4,2018-03-19,2018-03-21,Marcelene,Baldwin Bikes
330,2018-03-18,1449,4,2018-03-19,2018-03-20,Venita,Baldwin Bikes
296,2018-03-19,1450,4,2018-03-20,2018-03-22,Venita,Baldwin Bikes
822,2018-03-19,1451,4,2018-03-22,2018-03-20,Marcelene,Baldwin Bikes
287,2018-03-20,1452,4,2018-03-23,2018-03-23,Genna,Santa Cruz Bikes
601,2018-03-20,1453,4,2018-03-23,2018-03-22,Genna,Santa Cruz Bikes
395,2018-03-20,1454,4,2018-03-21,2018-03-22,Marcelene,Baldwin Bikes
405,2018-03-20,1455,4,2018-03-22,2018-03-21,Marcelene,Baldwin Bikes
754,2018-03-20,1456,4,2018-03-21,2018-03-23,Venita,Baldwin Bikes
1411,2018-03-20,1457,4,2018-03-23,2018-03-23,Marcelene,Baldwin Bikes
1029,2018-03-20,1458,4,2018-03-22,2018-03-21,Kali,Rowlett Bikes
9,2018-03-21,1459,4,2018-03-22,2018-03-22,Venita,Baldwin Bikes
1131,2018-03-21,1460,4,2018-03-23,2018-03-23,Venita,Baldwin Bikes
139,2018-03-22,1461,4,2018-03-25,2018-03-23,Marcelene,Baldwin Bikes
1101,2018-03-22,1462,4,2018-03-24,2018-03-24,Marcelene,Baldwin Bikes
692,2018-03-23,1463,4,2018-03-24,2018-03-24,Venita,Baldwin Bikes
1279,2018-03-24,1464,4,2018-03-25,2018-03-25,Venita,Baldwin Bikes
623,2018-03-25,1465,4,2018-03-28,2018-03-28,Venita,Baldwin Bikes
738,2018-03-26,1466,4,2018-03-29,2018-03-28,Genna,Santa Cruz Bikes
152,2018-03-26,1467,4,2018-03-27,2018-03-29,Venita,Baldwin Bikes
3,2018-03-27,1468,4,2018-03-30,2018-03-29,Mireya,Santa Cruz Bikes
1135,2018-03-27,1469,4,2018-03-28,2018-03-30,Kali,Rowlett Bikes
505,2018-03-28,1470,4,2018-03-31,2018-03-31,Venita,Baldwin Bikes
1310,2018-03-28,1471,4,2018-03-30,2018-03-29,Venita,Baldwin Bikes
114,2018-03-29,1472,4,2018-03-30,2018-03-31,Marcelene,Baldwin Bikes
302,2018-03-30,1473,4,2018-04-01,2018-04-02,Mireya,Santa Cruz Bikes
816,2018-03-30,1474,4,2018-04-01,2018-04-02,Genna,Santa Cruz Bikes
112,2018-03-30,1475,4,2018-04-01,2018-03-31,Marcelene,Baldwin Bikes
35,2018-03-31,1476,4,2018-04-01,2018-04-01,Venita,Baldwin Bikes
180,2018-03-31,1477,4,2018-04-03,2018-04-01,Marcelene,Baldwin Bikes
392,2018-03-31,1478,4,2018-04-02,2018-04-02,Marcelene,Baldwin Bikes
23,2018-04-01,1479,2,2018-04-01,,Venita,Baldwin Bikes
27,2018-04-01,1480,2,2018-04-01,,Venita,Baldwin Bikes
62,2018-04-01,1481,1,2018-04-01,,Marcelene,Baldwin Bikes
94,2018-04-01,1482,1,2018-04-01,,Venita,Baldwin Bikes
15,2018-04-02,1483,1,2018-04-02,,Venita,Baldwin Bikes
35,2018-04-02,1484,2,2018-04-02,,Marcelene,Baldwin Bikes
51,2018-04-02,1485,2,2018-04-02,,Venita,Baldwin Bikes
84,2018-04-02,1486,2,2018-04-02,,Venita,Baldwin Bikes
33,2018-04-03,1487,1,2018-04-03,,Genna,Santa Cruz Bikes
181,2018-04-03,1488,2,2018-04-03,,Genna,Santa Cruz Bikes
194,2018-04-03,1489,1,2018-04-03,,Genna,Santa Cruz Bikes
217,2018-04-03,1490,2,2018-04-03,,Genna,Santa Cruz Bikes
82,2018-04-04,1491,1,2018-04-04,,Genna,Santa Cruz Bikes
41,2018-04-04,1492,1,2018-04-04,,Venita,Baldwin Bikes
64,2018-04-04,1493,2,2018-04-04,,Kali,Rowlett Bikes
69,2018-04-05,1494,2,2018-04-05,,Genna,Santa Cruz Bikes
86,2018-04-05,1495,2,2018-04-05,,Venita,Baldwin Bikes
3,2018-04-06,1496,1,2018-04-06,,Genna,Santa Cruz Bikes
31,2018-04-06,1497,2,2018-04-06,,Mireya,Santa Cruz Bikes
81,2018-04-06,1498,1,2018-04-06,,Mireya,Santa Cruz Bikes
120,2018-04-06,1499,2,2018-04-06,,Mireya,Santa Cruz Bikes
151,2018-04-06,1500,2,2018-04-06,,Genna,Santa Cruz Bikes
52,2018-04-06,1501,1,2018-04-06,,Marcelene,Baldwin Bikes
83,2018-04-06,1502,2,2018-04-06,,Marcelene,Baldwin Bikes
208,2018-04-07,1503,2,2018-04-07,,Genna,Santa Cruz Bikes
237,2018-04-08,1504,2,2018-04-08,,Mireya,Santa Cruz Bikes
22,2018-04-08,1505,1,2018-04-08,,Venita,Baldwin Bikes
75,2018-04-08,1506,1,2018-04-08,,Venita,Baldwin Bikes
85,2018-04-08,1507,2,2018-04-08,,Marcelene,Baldwin Bikes
92,2018-04-08,1508,2,2018-04-08,,Marcelene,Baldwin Bikes
2,2018-04-09,1509,1,2018-04-09,,Genna,Santa Cruz Bikes
16,2018-04-09,1510,2,2018-04-09,,Marcelene,Baldwin Bikes
25,2018-04-09,1511,1,2018-04-09,,Marcelene,Baldwin Bikes
68,2018-04-09,1512,1,2018-04-09,,Layla,Rowlett Bikes
32,2018-04-10,1513,2,2018-04-10,,Mireya,Santa Cruz Bikes
87,2018-04-10,1514,2,2018-04-10,,Genna,Santa Cruz Bikes
61,2018-04-10,1515,1,2018-04-10,,Layla,Rowlett Bikes
47,2018-04-11,1516,2,2018-04-11,,Genna,Santa Cruz Bikes
97,2018-04-11,1517,1,2018-04-11,,Mireya,Santa Cruz Bikes
175,2018-04-11,1518,1,2018-04-11,,Mireya,Santa Cruz Bikes
26,2018-04-11,1519,2,2018-04-11,,Venita,Baldwin Bikes
66,2018-04-11,1520,2,2018-04-11,,Kali,Rowlett Bikes
53,2018-04-12,1521,1,2018-04-12,,Genna,Santa Cruz Bikes
78,2018-04-12,1522,1,2018-04-12,,Genna,Santa Cruz Bikes
8,2018-04-12,1523,1,2018-04-12,,Venita,Baldwin Bikes
37,2018-04-12,1524,1,2018-04-12,,Marcelene,Baldwin Bikes
38,2018-04-12,1525,2,2018-04-12,,Venita,Baldwin Bikes
59,2018-04-12,1526,2,2018-04-12,,Venita,Baldwin Bikes
13,2018-04-12,1527,2,2018-04-12,,Layla,Rowlett Bikes
20,2018-04-12,1528,1,2018-04-12,,Kali,Rowlett Bikes
50,2018-04-12,1529,1,2018-04-12,,Kali,Rowlett Bikes
110,2018-04-13,1530,1,2018-04-13,,Mireya,Santa Cruz Bikes
233,2018-04-13,1531,1,2018-04-13,,Mireya,Santa Cruz Bikes
7,2018-04-13,1532,2,2018-04-13,,Venita,Baldwin Bikes
28,2018-04-13,1533,2,2018-04-13,,Marcelene,Baldwin Bikes
18,2018-04-14,1534,2,2018-04-14,,Venita,Baldwin Bikes
19,2018-04-14,1535,2,2018-04-14,,Venita,Baldwin Bikes
34,2018-04-14,1536,2,2018-04-14,,Venita,Baldwin Bikes
36,2018-04-15,1537,1,2018-04-15,,Marcelene,Baldwin Bikes
79,2018-04-15,1538,2,2018-04-15,,Marcelene,Baldwin Bikes
116,2018-04-15,1539,1,2018-04-15,,Layla,Rowlett Bikes
187,2018-04-16,1540,1,2018-04-16,,Mireya,Santa Cruz Bikes
10,2018-04-16,1541,2,2018-04-16,,Venita,Baldwin Bikes
58,2018-04-16,1542,2,2018-04-16,,Marcelene,Baldwin Bikes
76,2018-04-16,1543,1,2018-04-16,,Marcelene,Baldwin Bikes
5,2018-04-17,1544,1,2018-04-17,,Mireya,Santa Cruz Bikes
67,2018-04-17,1545,1,2018-04-17,,Genna,Santa Cruz Bikes
91,2018-04-17,1546,2,2018-04-17,,Genna,Santa Cruz Bikes
169,2018-04-17,1547,1,2018-04-17,,Genna,Santa Cruz Bikes
170,2018-04-17,1548,1,2018-04-17,,Mireya,Santa Cruz Bikes
17,2018-04-17,1549,1,2018-04-17,,Venita,Baldwin Bikes
39,2018-04-17,1550,1,2018-04-17,,Marcelene,Baldwin Bikes
70,2018-04-17,1551,1,2018-04-17,,Venita,Baldwin Bikes
73,2018-04-17,1552,1,2018-04-17,,Venita,Baldwin Bikes
30,2018-04-18,1553,2,2018-04-18,,Genna,Santa Cruz Bikes
172,2018-04-18,1554,1,2018-04-18,,Genna,Santa Cruz Bikes
1,2018-04-18,1555,1,2018-04-18,,Venita,Baldwin Bikes
4,2018-04-18,1556,2,2018-04-18,,Marcelene,Baldwin Bikes
121,2018-04-19,1557,2,2018-04-19,,Genna,Santa Cruz Bikes
63,2018-04-19,1558,1,2018-04-19,,Marcelene,Baldwin Bikes
42,2018-04-20,1559,2,2018-04-20,,Marcelene,Baldwin Bikes
57,2018-04-20,1560,1,2018-04-20,,Venita,Baldwin Bikes
65,2018-04-20,1561,2,2018-04-20,,Venita,Baldwin Bikes
88,2018-04-20,1562,1,2018-04-20,,Venita,Baldwin Bikes
77,2018-04-20,1563,2,2018-04-20,,Layla,Rowlett Bikes
46,2018-04-21,1564,1,2018-04-21,,Genna,Santa Cruz Bikes
60,2018-04-21,1565,2,2018-04-21,,Mireya,Santa Cruz Bikes
72,2018-04-21,1566,1,2018-04-21,,Genna,Santa Cruz Bikes
89,2018-04-21,1567,2,2018-04-21,,Mireya,Santa Cruz Bikes
192,2018-04-21,1568,2,2018-04-21,,Genna,Santa Cruz Bikes
29,2018-04-22,1569,2,2018-04-22,,Venita,Baldwin Bikes
54,2018-04-22,1570,2,2018-04-22,,Venita,Baldwin Bikes
80,2018-04-22,1571,1,2018-04-22,,Venita,Baldwin Bikes
14,2018-04-22,1572,1,2018-04-22,,Layla,Rowlett Bikes
24,2018-04-23,1573,2,2018-04-23,,Mireya,Santa Cruz Bikes
124,2018-04-23,1574,1,2018-04-23,,Mireya,Santa Cruz Bikes
224,2018-04-23,1575,2,2018-04-23,,Genna,Santa Cruz Bikes
12,2018-04-23,1576,2,2018-04-23,,Venita,Baldwin Bikes
48,2018-04-23,1577,1,2018-04-23,,Venita,Baldwin Bikes
93,2018-04-23,1578,2,2018-04-23,,Venita,Baldwin Bikes
104,2018-04-24,1579,2,2018-04-24,,Mireya,Santa Cruz Bikes
191,2018-04-24,1580,2,2018-04-24,,Mireya,Santa Cruz Bikes
188,2018-04-25,1581,2,2018-04-25,,Mireya,Santa Cruz Bikes
240,2018-04-25,1582,1,2018-04-25,,Genna,Santa Cruz Bikes
44,2018-04-25,1583,1,2018-04-25,,Marcelene,Baldwin Bikes
109,2018-04-26,1584,2,2018-04-26,,Genna,Santa Cruz Bikes
157,2018-04-26,1585,1,2018-04-26,,Genna,Santa Cruz Bikes
176,2018-04-26,1586,1,2018-04-26,,Mireya,Santa Cruz Bikes
231,2018-04-26,1587,2,2018-04-26,,Mireya,Santa Cruz Bikes
11,2018-04-26,1588,1,2018-04-26,,Marcelene,Baldwin Bikes
40,2018-04-27,1589,2,2018-04-27,,Genna,Santa Cruz Bikes
138,2018-04-27,1590,1,2018-04-27,,Genna,Santa Cruz Bikes
165,2018-04-27,1591,2,2018-04-27,,Mireya,Santa Cruz Bikes
6,2018-04-27,1592,2,2018-04-27,,Venita,Baldwin Bikes
9,2018-04-27,1593,1,2018-04-27,,Marcelene,Baldwin Bikes
45,2018-04-28,1594,1,2018-04-28,,Venita,Baldwin Bikes
71,2018-04-28,1595,2,2018-04-28,,Venita,Baldwin Bikes
21,2018-04-28,1596,2,2018-04-28,,Kali,Rowlett Bikes
56,2018-04-28,1597,1,2018-04-28,,Layla,Rowlett Bikes
239,2018-04-29,1598,2,2018-04-29,,Genna,Santa Cruz Bikes
49,2018-04-29,1599,1,2018-04-29,,Venita,Baldwin Bikes
90,2018-04-29,1600,1,2018-04-29,,Marcelene,Baldwin Bikes
43,2018-04-29,1601,1,2018-04-29,,Kali,Rowlett Bikes
55,2018-04-30,1602,1,2018-04-30,,Marcelene,Baldwin Bikes
74,2018-04-30,1603,2,2018-04-30,,Marcelene,Baldwin Bikes
7,2018-06-17,1604,3,2018-06-17,,Venita,Baldwin Bikes
123,2018-07-01,1605,3,2018-07-01,,Kali,Rowlett Bikes
119,2018-07-10,1606,3,2018-07-10,,Kali,Rowlett Bikes
33,2018-07-11,1607,3,2018-07-11,,Mireya,Santa Cruz Bikes
53,2018-07-12,1608,3,2018-07-12,,Mireya,Santa Cruz Bikes
10,2018-08-23,1609,3,2018-08-23,,Venita,Baldwin Bikes
15,2018-08-25,1610,3,2018-08-25,,Venita,Baldwin Bikes
6,2018-09-06,1611,3,2018-09-06,,Venita,Baldwin Bikes
3,2018-10-21,1612,3,2018-10-21,,Genna,Santa Cruz Bikes
1,2018-11-18,1613,3,2018-11-18,,Marcelene,Baldwin Bikes
135,2018-11-28,1614,3,2018-11-28,,Kali,Rowlett Bikes
136,2018-12-28,1615,3,2018-12-28,,Kali,Rowlett Bikes
